,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2015,9.453751e-09,148579500000000.0
1,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2016,9.485085e-09,148579500000000.0
2,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2017,9.65477e-09,148579500000000.0
3,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2018,9.677239e-09,148579500000000.0
4,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2019,9.431306e-09,148579500000000.0
5,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2020,9.721472e-09,148579500000000.0
6,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2021,9.75301e-09,148579500000000.0
7,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2022,9.677706e-09,148579500000000.0
8,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2023,9.724907e-09,148579500000000.0
9,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2024,9.914464e-09,148579500000000.0
10,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2025,9.656731e-09,148579500000000.0
11,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2026,1.0030253e-08,148579500000000.0
12,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2027,9.705421e-09,148579500000000.0
13,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2028,9.941407e-09,148579500000000.0
14,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2029,9.905588e-09,148579500000000.0
15,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2030,1.01620445e-08,148579500000000.0
16,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2031,1.0327004e-08,148579500000000.0
17,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2032,9.938069e-09,148579500000000.0
18,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2033,1.0000648e-08,148579500000000.0
19,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2034,9.766611e-09,148579500000000.0
20,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2035,9.903072e-09,148579500000000.0
21,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2036,1.0166076e-08,148579500000000.0
22,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2037,9.863982e-09,148579500000000.0
23,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2038,9.964793e-09,148579500000000.0
24,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2039,1.0148572e-08,148579500000000.0
25,rh,ssp585,kg m-2 s-1,mon,r1i1p1f2,CNRM-ESM2-1,2040,1.0235234e-08,148579500000000.0
