,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1850,0.0,149448400000000.0
1,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1851,0.0,149448400000000.0
2,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1852,0.0,149448400000000.0
3,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1853,0.0,149448400000000.0
4,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1854,0.0,149448400000000.0
5,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1855,0.0,149448400000000.0
6,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1856,0.0,149448400000000.0
7,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1857,0.0,149448400000000.0
8,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1858,0.0,149448400000000.0
9,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1859,0.0,149448400000000.0
10,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1860,0.0,149448400000000.0
11,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1861,0.0,149448400000000.0
12,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1862,0.0,149448400000000.0
13,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1863,0.0,149448400000000.0
14,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1864,0.0,149448400000000.0
15,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1865,0.0,149448400000000.0
16,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1866,0.0,149448400000000.0
17,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1867,0.0,149448400000000.0
18,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1868,0.0,149448400000000.0
19,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1869,0.0,149448400000000.0
20,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1870,0.0,149448400000000.0
21,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1871,0.0,149448400000000.0
22,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1872,0.0,149448400000000.0
23,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1873,0.0,149448400000000.0
24,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1874,0.0,149448400000000.0
25,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1875,0.0,149448400000000.0
26,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1876,0.0,149448400000000.0
27,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1877,0.0,149448400000000.0
28,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1878,0.0,149448400000000.0
29,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1879,0.0,149448400000000.0
30,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1880,0.0,149448400000000.0
31,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1881,0.0,149448400000000.0
32,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1882,0.0,149448400000000.0
33,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1883,0.0,149448400000000.0
34,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1884,0.0,149448400000000.0
35,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1885,0.0,149448400000000.0
36,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1886,0.0,149448400000000.0
37,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1887,0.0,149448400000000.0
38,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1888,0.0,149448400000000.0
39,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1889,0.0,149448400000000.0
40,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1890,0.0,149448400000000.0
41,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1891,0.0,149448400000000.0
42,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1892,0.0,149448400000000.0
43,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1893,0.0,149448400000000.0
44,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1894,0.0,149448400000000.0
45,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1895,0.0,149448400000000.0
46,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1896,0.0,149448400000000.0
47,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1897,0.0,149448400000000.0
48,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1898,0.0,149448400000000.0
49,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1899,0.0,149448400000000.0
50,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1900,0.0,149448400000000.0
51,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1901,0.0,149448400000000.0
52,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1902,0.0,149448400000000.0
53,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1903,0.0,149448400000000.0
54,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1904,0.0,149448400000000.0
55,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1905,0.0,149448400000000.0
56,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1906,0.0,149448400000000.0
57,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1907,0.0,149448400000000.0
58,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1908,0.0,149448400000000.0
59,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1909,0.0,149448400000000.0
60,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1910,0.0,149448400000000.0
61,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1911,0.0,149448400000000.0
62,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1912,0.0,149448400000000.0
63,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1913,0.0,149448400000000.0
64,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1914,0.0,149448400000000.0
65,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1915,0.0,149448400000000.0
66,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1916,0.0,149448400000000.0
67,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1917,0.0,149448400000000.0
68,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1918,0.0,149448400000000.0
69,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1919,0.0,149448400000000.0
70,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1920,0.0,149448400000000.0
71,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1921,0.0,149448400000000.0
72,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1922,0.0,149448400000000.0
73,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1923,0.0,149448400000000.0
74,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1924,0.0,149448400000000.0
75,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1925,0.0,149448400000000.0
76,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1926,0.0,149448400000000.0
77,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1927,0.0,149448400000000.0
78,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1928,0.0,149448400000000.0
79,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1929,0.0,149448400000000.0
80,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1930,0.0,149448400000000.0
81,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1931,0.0,149448400000000.0
82,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1932,0.0,149448400000000.0
83,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1933,0.0,149448400000000.0
84,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1934,0.0,149448400000000.0
85,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1935,0.0,149448400000000.0
86,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1936,0.0,149448400000000.0
87,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1937,0.0,149448400000000.0
88,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1938,0.0,149448400000000.0
89,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1939,0.0,149448400000000.0
90,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1940,0.0,149448400000000.0
91,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1941,0.0,149448400000000.0
92,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1942,0.0,149448400000000.0
93,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1943,0.0,149448400000000.0
94,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1944,0.0,149448400000000.0
95,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1945,0.0,149448400000000.0
96,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1946,0.0,149448400000000.0
97,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1947,0.0,149448400000000.0
98,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1948,0.0,149448400000000.0
99,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1949,0.0,149448400000000.0
100,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1950,0.0,149448400000000.0
101,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1951,0.0,149448400000000.0
102,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1952,0.0,149448400000000.0
103,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1953,0.0,149448400000000.0
104,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1954,0.0,149448400000000.0
105,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1955,0.0,149448400000000.0
106,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1956,0.0,149448400000000.0
107,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1957,0.0,149448400000000.0
108,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1958,0.0,149448400000000.0
109,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1959,0.0,149448400000000.0
110,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1960,0.0,149448400000000.0
111,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1961,0.0,149448400000000.0
112,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1962,0.0,149448400000000.0
113,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1963,0.0,149448400000000.0
114,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1964,0.0,149448400000000.0
115,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1965,0.0,149448400000000.0
116,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1966,0.0,149448400000000.0
117,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1967,0.0,149448400000000.0
118,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1968,0.0,149448400000000.0
119,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1969,0.0,149448400000000.0
120,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1970,0.0,149448400000000.0
121,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1971,0.0,149448400000000.0
122,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1972,0.0,149448400000000.0
123,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1973,0.0,149448400000000.0
124,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1974,0.0,149448400000000.0
125,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1975,0.0,149448400000000.0
126,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1976,0.0,149448400000000.0
127,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1977,0.0,149448400000000.0
128,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1978,0.0,149448400000000.0
129,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1979,0.0,149448400000000.0
130,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1980,0.0,149448400000000.0
131,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1981,0.0,149448400000000.0
132,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1982,0.0,149448400000000.0
133,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1983,0.0,149448400000000.0
134,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1984,0.0,149448400000000.0
135,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1985,0.0,149448400000000.0
136,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1986,0.0,149448400000000.0
137,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1987,0.0,149448400000000.0
138,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1988,0.0,149448400000000.0
139,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1989,0.0,149448400000000.0
140,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1990,0.0,149448400000000.0
141,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1991,0.0,149448400000000.0
142,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1992,0.0,149448400000000.0
143,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1993,0.0,149448400000000.0
144,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1994,0.0,149448400000000.0
145,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1995,0.0,149448400000000.0
146,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1996,0.0,149448400000000.0
147,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1997,0.0,149448400000000.0
148,rh,historical,kg m-2 s-1,mon,r5i1p1f1,CESM2,1998,0.0,149448400000000.0
