,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2015,1.3796078e-08,146994670000000.0
1,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2016,1.4196224e-08,146994670000000.0
2,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2017,1.4247615e-08,146994670000000.0
3,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2018,1.4255142e-08,146994670000000.0
4,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2019,1.4256574e-08,146994670000000.0
5,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2020,1.422996e-08,146994670000000.0
6,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2021,1.41625724e-08,146994670000000.0
7,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2022,1.41396725e-08,146994670000000.0
8,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2023,1.4492827e-08,146994670000000.0
9,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2024,1.416853e-08,146994670000000.0
10,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2025,1.4443613e-08,146994670000000.0
11,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2026,1.4710054e-08,146994670000000.0
12,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2027,1.45545025e-08,146994670000000.0
13,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2028,1.4707152e-08,146994670000000.0
14,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2029,1.4539157e-08,146994670000000.0
15,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2030,1.4646484e-08,146994670000000.0
16,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2031,1.5218086e-08,146994670000000.0
17,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2032,1.5064456e-08,146994670000000.0
18,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2033,1.4799151e-08,146994670000000.0
19,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2034,1.5197271e-08,146994670000000.0
20,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2035,1.5235594e-08,146994670000000.0
21,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2036,1.4939209e-08,146994670000000.0
22,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2037,1.4849017e-08,146994670000000.0
23,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2038,1.5056825e-08,146994670000000.0
24,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2039,1.5267217e-08,146994670000000.0
25,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2040,1.4861167e-08,146994670000000.0
26,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2041,1.5103664e-08,146994670000000.0
27,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2042,1.5457042e-08,146994670000000.0
28,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2043,1.5268169e-08,146994670000000.0
29,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2044,1.5065929e-08,146994670000000.0
30,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2045,1.5383934e-08,146994670000000.0
31,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2046,1.519178e-08,146994670000000.0
32,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2047,1.547558e-08,146994670000000.0
33,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2048,1.5630048e-08,146994670000000.0
34,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2049,1.5559781e-08,146994670000000.0
35,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2050,1.5632214e-08,146994670000000.0
36,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2051,1.5742385e-08,146994670000000.0
37,rh,ssp245,kg m-2 s-1,mon,r8i1p1f2,UKESM1-0-LL,2052,1.548472e-08,146994670000000.0
