,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1850,1.2480896e-08,146994670000000.0
1,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1851,1.2562308e-08,146994670000000.0
2,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1852,1.2765843e-08,146994670000000.0
3,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1853,1.2690129e-08,146994670000000.0
4,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1854,1.2460515e-08,146994670000000.0
5,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1855,1.2597149e-08,146994670000000.0
6,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1856,1.2718831e-08,146994670000000.0
7,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1857,1.2707043e-08,146994670000000.0
8,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1858,1.27847875e-08,146994670000000.0
9,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1859,1.251266e-08,146994670000000.0
10,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1860,1.2710125e-08,146994670000000.0
11,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1861,1.2556949e-08,146994670000000.0
12,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1862,1.2550307e-08,146994670000000.0
13,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1863,1.2381385e-08,146994670000000.0
14,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1864,1.2508267e-08,146994670000000.0
15,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1865,1.2483231e-08,146994670000000.0
16,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1866,1.2445856e-08,146994670000000.0
17,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1867,1.2841244e-08,146994670000000.0
18,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1868,1.2778867e-08,146994670000000.0
19,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1869,1.2466226e-08,146994670000000.0
20,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1870,1.2403363e-08,146994670000000.0
21,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1871,1.25649215e-08,146994670000000.0
22,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1872,1.2718773e-08,146994670000000.0
23,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1873,1.2600387e-08,146994670000000.0
24,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1874,1.25826425e-08,146994670000000.0
25,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1875,1.2502338e-08,146994670000000.0
