,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,rh,historical,kg m-2 s-1,mon,r6i1p1f1,GISS-E2-1-G,1850,7.91947e-09,148979250000000.0
1,rh,historical,kg m-2 s-1,mon,r6i1p1f1,GISS-E2-1-G,1851,7.855878e-09,148979250000000.0
2,rh,historical,kg m-2 s-1,mon,r6i1p1f1,GISS-E2-1-G,1852,7.421629e-09,148979250000000.0
3,rh,historical,kg m-2 s-1,mon,r6i1p1f1,GISS-E2-1-G,1853,7.619689e-09,148979250000000.0
4,rh,historical,kg m-2 s-1,mon,r6i1p1f1,GISS-E2-1-G,1854,7.642662e-09,148979250000000.0
5,rh,historical,kg m-2 s-1,mon,r6i1p1f1,GISS-E2-1-G,1855,7.672747e-09,148979250000000.0
6,rh,historical,kg m-2 s-1,mon,r6i1p1f1,GISS-E2-1-G,1856,7.74344e-09,148979250000000.0
7,rh,historical,kg m-2 s-1,mon,r6i1p1f1,GISS-E2-1-G,1857,7.638244e-09,148979250000000.0
8,rh,historical,kg m-2 s-1,mon,r6i1p1f1,GISS-E2-1-G,1858,7.456786e-09,148979250000000.0
9,rh,historical,kg m-2 s-1,mon,r6i1p1f1,GISS-E2-1-G,1859,7.497428e-09,148979250000000.0
10,rh,historical,kg m-2 s-1,mon,r6i1p1f1,GISS-E2-1-G,1860,7.618722e-09,148979250000000.0
11,rh,historical,kg m-2 s-1,mon,r6i1p1f1,GISS-E2-1-G,1861,7.627144e-09,148979250000000.0
12,rh,historical,kg m-2 s-1,mon,r6i1p1f1,GISS-E2-1-G,1862,7.58112e-09,148979250000000.0
13,rh,historical,kg m-2 s-1,mon,r6i1p1f1,GISS-E2-1-G,1863,7.636225e-09,148979250000000.0
14,rh,historical,kg m-2 s-1,mon,r6i1p1f1,GISS-E2-1-G,1864,7.7027105e-09,148979250000000.0
15,rh,historical,kg m-2 s-1,mon,r6i1p1f1,GISS-E2-1-G,1865,7.582071e-09,148979250000000.0
16,rh,historical,kg m-2 s-1,mon,r6i1p1f1,GISS-E2-1-G,1866,7.629288e-09,148979250000000.0
