,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1850,1.3035513e-08,146817270000000.0
1,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1851,1.28672655e-08,146817270000000.0
2,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1852,1.2908456e-08,146817270000000.0
3,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1853,1.3028312e-08,146817270000000.0
4,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1854,1.3077405e-08,146817270000000.0
5,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1855,1.3118341e-08,146817270000000.0
6,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1856,1.2986431e-08,146817270000000.0
7,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1857,1.3249948e-08,146817270000000.0
8,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1858,1.3100652e-08,146817270000000.0
9,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1859,1.3234817e-08,146817270000000.0
10,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1860,1.30911735e-08,146817270000000.0
11,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1861,1.2855495e-08,146817270000000.0
12,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1862,1.3119778e-08,146817270000000.0
13,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1863,1.30575515e-08,146817270000000.0
14,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1864,1.3160051e-08,146817270000000.0
15,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1865,1.3090673e-08,146817270000000.0
16,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1866,1.3180686e-08,146817270000000.0
17,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1867,1.3281791e-08,146817270000000.0
18,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1868,1.3221825e-08,146817270000000.0
19,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1869,1.3126896e-08,146817270000000.0
20,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1870,1.31345645e-08,146817270000000.0
21,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,CanESM5,1871,1.3238496e-08,146817270000000.0
