,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1850,9.760374e-09,117028020000000.0
1,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1851,9.721791e-09,117028020000000.0
2,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1852,9.7207025e-09,117028020000000.0
3,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1853,9.703789e-09,117028020000000.0
4,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1854,9.607784e-09,117028020000000.0
5,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1855,9.8163335e-09,117028020000000.0
6,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1856,9.670884e-09,117028020000000.0
7,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1857,9.675836e-09,117028020000000.0
8,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1858,9.892127e-09,117028020000000.0
9,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1859,9.668607e-09,117028020000000.0
10,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1860,9.667783e-09,117028020000000.0
11,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1861,9.761405e-09,117028020000000.0
12,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1862,9.915616e-09,117028020000000.0
13,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1863,9.690014e-09,117028020000000.0
14,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1864,9.548864e-09,117028020000000.0
15,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1865,9.599057e-09,117028020000000.0
16,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1866,9.7335064e-09,117028020000000.0
17,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1867,9.758934e-09,117028020000000.0
18,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1868,9.661792e-09,117028020000000.0
19,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1869,9.658051e-09,117028020000000.0
20,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1870,9.812486e-09,117028020000000.0
21,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1871,9.907601e-09,117028020000000.0
22,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1872,9.732525e-09,117028020000000.0
23,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1873,9.471472e-09,117028020000000.0
24,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1874,9.570197e-09,117028020000000.0
25,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1875,9.637023e-09,117028020000000.0
26,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1876,9.584067e-09,117028020000000.0
27,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1877,9.671182e-09,117028020000000.0
28,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1878,9.512513e-09,117028020000000.0
29,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1879,9.738353e-09,117028020000000.0
30,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1880,9.769285e-09,117028020000000.0
31,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1881,9.635507e-09,117028020000000.0
32,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1882,9.5589865e-09,117028020000000.0
33,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1883,9.747214e-09,117028020000000.0
34,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1884,9.665871e-09,117028020000000.0
35,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1885,9.633617e-09,117028020000000.0
36,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1886,9.803721e-09,117028020000000.0
37,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1887,9.75158e-09,117028020000000.0
38,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1888,9.550046e-09,117028020000000.0
39,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1889,9.487539e-09,117028020000000.0
40,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1890,9.747975e-09,117028020000000.0
41,rh,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1891,9.8412185e-09,117028020000000.0
