,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,rh,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2015,9.281886e-09,117028020000000.0
1,rh,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2016,9.4461985e-09,117028020000000.0
2,rh,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2017,9.385092e-09,117028020000000.0
3,rh,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2018,9.191049e-09,117028020000000.0
4,rh,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2019,9.377987e-09,117028020000000.0
5,rh,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2020,9.587216e-09,117028020000000.0
6,rh,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2021,9.5574775e-09,117028020000000.0
7,rh,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2022,9.298636e-09,117028020000000.0
8,rh,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2023,9.487848e-09,117028020000000.0
9,rh,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2024,9.621891e-09,117028020000000.0
10,rh,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2025,9.7280415e-09,117028020000000.0
11,rh,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2026,9.610144e-09,117028020000000.0
12,rh,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2027,9.512148e-09,117028020000000.0
13,rh,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2028,9.777568e-09,117028020000000.0
14,rh,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2029,9.823051e-09,117028020000000.0
15,rh,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2030,9.83589e-09,117028020000000.0
