,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,rh,historical,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1850,1.2612381e-08,146994670000000.0
1,rh,historical,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1851,1.2586547e-08,146994670000000.0
2,rh,historical,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1852,1.2594888e-08,146994670000000.0
3,rh,historical,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1853,1.2715451e-08,146994670000000.0
4,rh,historical,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1854,1.2836327e-08,146994670000000.0
5,rh,historical,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1855,1.264898e-08,146994670000000.0
6,rh,historical,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1856,1.2711663e-08,146994670000000.0
7,rh,historical,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1857,1.2667804e-08,146994670000000.0
8,rh,historical,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1858,1.2471472e-08,146994670000000.0
9,rh,historical,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1859,1.2801915e-08,146994670000000.0
10,rh,historical,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1860,1.2676176e-08,146994670000000.0
11,rh,historical,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1861,1.242629e-08,146994670000000.0
12,rh,historical,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1862,1.2482776e-08,146994670000000.0
13,rh,historical,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1863,1.2651399e-08,146994670000000.0
14,rh,historical,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1864,1.26492905e-08,146994670000000.0
15,rh,historical,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1865,1.26984725e-08,146994670000000.0
16,rh,historical,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1866,1.2796019e-08,146994670000000.0
17,rh,historical,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1867,1.2680739e-08,146994670000000.0
18,rh,historical,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1868,1.2804399e-08,146994670000000.0
19,rh,historical,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1869,1.2936748e-08,146994670000000.0
20,rh,historical,kg m-2 s-1,mon,r1i1p1f2,UKESM1-0-LL,1870,1.2579721e-08,146994670000000.0
