,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1850,7.92422e-09,148579500000000.0
1,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1851,7.793015e-09,148579500000000.0
2,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1852,7.693278e-09,148579500000000.0
3,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1853,7.855225e-09,148579500000000.0
4,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1854,7.807249e-09,148579500000000.0
5,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1855,7.8648075e-09,148579500000000.0
6,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1856,7.665567e-09,148579500000000.0
7,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1857,7.806201e-09,148579500000000.0
8,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1858,7.659874e-09,148579500000000.0
9,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1859,7.9423765e-09,148579500000000.0
10,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1860,7.9417e-09,148579500000000.0
11,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1861,7.814298e-09,148579500000000.0
12,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1862,7.90309e-09,148579500000000.0
13,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1863,7.86845e-09,148579500000000.0
14,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1864,7.874143e-09,148579500000000.0
15,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1865,7.839879e-09,148579500000000.0
16,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1866,7.825824e-09,148579500000000.0
17,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1867,8.047991e-09,148579500000000.0
18,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1868,7.921429e-09,148579500000000.0
19,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1869,7.832246e-09,148579500000000.0
20,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1870,7.816742e-09,148579500000000.0
21,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1871,7.948401e-09,148579500000000.0
22,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1872,7.773622e-09,148579500000000.0
23,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1873,7.909543e-09,148579500000000.0
24,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1874,7.930464e-09,148579500000000.0
25,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1875,7.90579e-09,148579500000000.0
26,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1876,7.9813605e-09,148579500000000.0
27,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1877,7.992035e-09,148579500000000.0
28,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1878,8.013797e-09,148579500000000.0
29,rh,historical,kg m-2 s-1,mon,r3i1p1f2,CNRM-ESM2-1,1879,7.9467215e-09,148579500000000.0
