,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,rh,historical,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1850,9.712107e-09,117028020000000.0
1,rh,historical,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1851,9.604196e-09,117028020000000.0
2,rh,historical,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1852,9.866902e-09,117028020000000.0
3,rh,historical,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1853,9.8588275e-09,117028020000000.0
4,rh,historical,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1854,9.639275e-09,117028020000000.0
5,rh,historical,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1855,9.693924e-09,117028020000000.0
6,rh,historical,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1856,9.943716e-09,117028020000000.0
7,rh,historical,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1857,9.821572e-09,117028020000000.0
8,rh,historical,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1858,9.73695e-09,117028020000000.0
9,rh,historical,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1859,9.72142e-09,117028020000000.0
10,rh,historical,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1860,9.602247e-09,117028020000000.0
11,rh,historical,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1861,9.668557e-09,117028020000000.0
12,rh,historical,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1862,9.634705e-09,117028020000000.0
13,rh,historical,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1863,9.724699e-09,117028020000000.0
14,rh,historical,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1864,9.746949e-09,117028020000000.0
15,rh,historical,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1865,9.768788e-09,117028020000000.0
