,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1850,1.318558e-08,146817270000000.0
1,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1851,1.32096245e-08,146817270000000.0
2,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1852,1.3172702e-08,146817270000000.0
3,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1853,1.32452564e-08,146817270000000.0
4,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1854,1.33434765e-08,146817270000000.0
5,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1855,1.327023e-08,146817270000000.0
6,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1856,1.3194001e-08,146817270000000.0
7,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1857,1.3215846e-08,146817270000000.0
8,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1858,1.32689975e-08,146817270000000.0
9,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1859,1.3248896e-08,146817270000000.0
10,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1860,1.3221057e-08,146817270000000.0
11,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1861,1.3242638e-08,146817270000000.0
12,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1862,1.3304461e-08,146817270000000.0
13,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1863,1.3473083e-08,146817270000000.0
14,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1864,1.3440911e-08,146817270000000.0
15,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1865,1.3436186e-08,146817270000000.0
16,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1866,1.3409648e-08,146817270000000.0
17,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1867,1.3263587e-08,146817270000000.0
18,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1868,1.3331518e-08,146817270000000.0
19,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1869,1.3348921e-08,146817270000000.0
20,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1870,1.3393713e-08,146817270000000.0
21,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1871,1.34310945e-08,146817270000000.0
22,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1872,1.3373314e-08,146817270000000.0
23,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1873,1.3609491e-08,146817270000000.0
24,rh,historical,kg m-2 s-1,mon,r17i1p1f1,CanESM5,1874,1.35439775e-08,146817270000000.0
