,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0001,9.645589e-09,117028020000000.0
1,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0002,9.643118e-09,117028020000000.0
2,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0003,9.673859e-09,117028020000000.0
3,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0004,9.783564e-09,117028020000000.0
4,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0005,9.668351e-09,117028020000000.0
5,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0006,9.69822e-09,117028020000000.0
6,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0007,9.737376e-09,117028020000000.0
7,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0008,9.8692885e-09,117028020000000.0
8,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0009,9.752129e-09,117028020000000.0
9,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0010,9.903165e-09,117028020000000.0
10,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0011,1.0033731e-08,117028020000000.0
11,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0012,1.0175622e-08,117028020000000.0
12,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0013,1.0014915e-08,117028020000000.0
13,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0014,1.0105603e-08,117028020000000.0
14,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0015,1.0334229e-08,117028020000000.0
15,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0016,1.0342453e-08,117028020000000.0
16,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0017,1.0276729e-08,117028020000000.0
17,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0018,1.0259023e-08,117028020000000.0
18,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0019,1.0221709e-08,117028020000000.0
19,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0020,1.0378183e-08,117028020000000.0
20,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0021,1.05764775e-08,117028020000000.0
21,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0022,1.0686382e-08,117028020000000.0
22,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0023,1.0648034e-08,117028020000000.0
23,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0024,1.0785726e-08,117028020000000.0
24,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0025,1.0728943e-08,117028020000000.0
25,rh,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0026,1.0859435e-08,117028020000000.0
