,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1850,1.1527075e-08,155920870000000.0
1,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1851,1.1448087e-08,155920870000000.0
2,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1852,1.14947625e-08,155920870000000.0
3,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1853,1.1593283e-08,155920870000000.0
4,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1854,1.146381e-08,155920870000000.0
5,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1855,1.1408004e-08,155920870000000.0
6,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1856,1.1494694e-08,155920870000000.0
7,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1857,1.1608203e-08,155920870000000.0
8,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1858,1.14526815e-08,155920870000000.0
9,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1859,1.1596478e-08,155920870000000.0
10,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1860,1.1509878e-08,155920870000000.0
11,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1861,1.1444474e-08,155920870000000.0
12,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1862,1.1308075e-08,155920870000000.0
13,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1863,1.1269346e-08,155920870000000.0
14,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1864,1.1375594e-08,155920870000000.0
15,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1865,1.1636466e-08,155920870000000.0
16,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1866,1.1447207e-08,155920870000000.0
17,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1867,1.1324008e-08,155920870000000.0
18,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1868,1.1236132e-08,155920870000000.0
19,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1869,1.1283962e-08,155920870000000.0
20,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1870,1.1444297e-08,155920870000000.0
21,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1871,1.1403018e-08,155920870000000.0
22,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1872,1.1442869e-08,155920870000000.0
23,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1873,1.1309297e-08,155920870000000.0
24,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1874,1.1272952e-08,155920870000000.0
25,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1875,1.1195087e-08,155920870000000.0
26,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1876,1.133085e-08,155920870000000.0
27,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1877,1.1366055e-08,155920870000000.0
28,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1878,1.1217321e-08,155920870000000.0
29,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1879,1.1283625e-08,155920870000000.0
30,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1880,1.1353362e-08,155920870000000.0
31,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1881,1.13788685e-08,155920870000000.0
32,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1882,1.12484235e-08,155920870000000.0
33,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1883,1.1357197e-08,155920870000000.0
34,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1884,1.1246225e-08,155920870000000.0
35,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1885,1.1168539e-08,155920870000000.0
36,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1886,1.1224969e-08,155920870000000.0
37,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1887,1.1324677e-08,155920870000000.0
38,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1888,1.14017205e-08,155920870000000.0
39,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1889,1.1297026e-08,155920870000000.0
40,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1890,1.1224526e-08,155920870000000.0
41,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1891,1.1344284e-08,155920870000000.0
42,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1892,1.1471684e-08,155920870000000.0
43,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1893,1.126071e-08,155920870000000.0
44,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1894,1.1087734e-08,155920870000000.0
45,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1895,1.1270494e-08,155920870000000.0
46,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1896,1.1546407e-08,155920870000000.0
47,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1897,1.1482128e-08,155920870000000.0
48,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1898,1.132824e-08,155920870000000.0
49,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1899,1.1249718e-08,155920870000000.0
50,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1900,1.1368392e-08,155920870000000.0
51,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1901,1.1304606e-08,155920870000000.0
52,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1902,1.1260653e-08,155920870000000.0
53,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1903,1.1094184e-08,155920870000000.0
54,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1904,1.1390693e-08,155920870000000.0
55,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1905,1.1272324e-08,155920870000000.0
56,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1906,1.1207579e-08,155920870000000.0
57,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1907,1.119473e-08,155920870000000.0
58,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1908,1.1226251e-08,155920870000000.0
59,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1909,1.1285273e-08,155920870000000.0
60,rh,historical,kg m-2 s-1,mon,r2i1p1f2,MIROC-ES2L,1910,1.146383e-08,155920870000000.0
