,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1850,8.60686e-09,148579500000000.0
1,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1851,8.327135e-09,148579500000000.0
2,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1852,8.075941e-09,148579500000000.0
3,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1853,8.536712e-09,148579500000000.0
4,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1854,8.323732e-09,148579500000000.0
5,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1855,8.583903e-09,148579500000000.0
6,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1856,8.448115e-09,148579500000000.0
7,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1857,8.845284e-09,148579500000000.0
8,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1858,8.557493e-09,148579500000000.0
9,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1859,8.730367e-09,148579500000000.0
10,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1860,8.631732e-09,148579500000000.0
11,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1861,8.74737e-09,148579500000000.0
12,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1862,8.410582e-09,148579500000000.0
13,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1863,8.82521e-09,148579500000000.0
14,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1864,8.545585e-09,148579500000000.0
15,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1865,8.148636e-09,148579500000000.0
16,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1866,8.722808e-09,148579500000000.0
17,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1867,8.6333e-09,148579500000000.0
18,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1868,8.625745e-09,148579500000000.0
19,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1869,8.6672465e-09,148579500000000.0
20,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1870,8.347391e-09,148579500000000.0
21,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1871,8.624654e-09,148579500000000.0
22,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1872,8.7335055e-09,148579500000000.0
23,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1873,9.308756e-09,148579500000000.0
24,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1874,8.629965e-09,148579500000000.0
25,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1875,8.51263e-09,148579500000000.0
26,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1876,8.573201e-09,148579500000000.0
27,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1877,8.623234e-09,148579500000000.0
28,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1878,8.420963e-09,148579500000000.0
29,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1879,8.248294e-09,148579500000000.0
30,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1880,9.000202e-09,148579500000000.0
31,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1881,8.4943395e-09,148579500000000.0
32,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1882,8.49781e-09,148579500000000.0
33,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1883,8.4989065e-09,148579500000000.0
34,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1884,8.772865e-09,148579500000000.0
35,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1885,8.584099e-09,148579500000000.0
36,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1886,8.985659e-09,148579500000000.0
37,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1887,8.8839025e-09,148579500000000.0
38,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1888,8.719167e-09,148579500000000.0
39,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1889,8.6015355e-09,148579500000000.0
40,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1890,8.784642e-09,148579500000000.0
41,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1891,8.830132e-09,148579500000000.0
42,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1892,8.752939e-09,148579500000000.0
43,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1893,8.91299e-09,148579500000000.0
44,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1894,8.875877e-09,148579500000000.0
45,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1895,8.895102e-09,148579500000000.0
46,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1896,8.209982e-09,148579500000000.0
47,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1897,8.900009e-09,148579500000000.0
48,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1898,8.951729e-09,148579500000000.0
49,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1899,8.876496e-09,148579500000000.0
50,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1900,9.041901e-09,148579500000000.0
51,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1901,8.971934e-09,148579500000000.0
52,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1902,9.3092e-09,148579500000000.0
53,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1903,8.959683e-09,148579500000000.0
54,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1904,8.4740215e-09,148579500000000.0
55,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1905,8.932353e-09,148579500000000.0
56,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1906,8.958768e-09,148579500000000.0
57,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1907,8.883061e-09,148579500000000.0
58,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1908,8.986336e-09,148579500000000.0
59,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1909,8.88516e-09,148579500000000.0
60,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1910,8.819423e-09,148579500000000.0
61,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1911,9.051523e-09,148579500000000.0
62,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1912,8.920895e-09,148579500000000.0
63,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1913,9.051022e-09,148579500000000.0
64,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1914,8.898475e-09,148579500000000.0
65,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1915,8.904269e-09,148579500000000.0
66,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1916,8.9516705e-09,148579500000000.0
67,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1917,8.880197e-09,148579500000000.0
68,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1918,8.994788e-09,148579500000000.0
69,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1919,9.1204555e-09,148579500000000.0
70,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1920,9.133331e-09,148579500000000.0
71,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1921,9.565148e-09,148579500000000.0
72,npp,historical,kg m-2 s-1,mon,r10i1p1f2,CNRM-ESM2-1,1922,9.0742445e-09,148579500000000.0
