,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1850,0.0,146778930000000.0
1,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1851,0.0,146778930000000.0
2,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1852,0.0,146778930000000.0
3,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1853,0.0,146778930000000.0
4,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1854,0.0,146778930000000.0
5,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1855,0.0,146778930000000.0
6,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1856,0.0,146778930000000.0
7,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1857,0.0,146778930000000.0
8,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1858,0.0,146778930000000.0
9,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1859,0.0,146778930000000.0
10,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1860,0.0,146778930000000.0
11,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1861,0.0,146778930000000.0
12,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1862,0.0,146778930000000.0
13,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1863,0.0,146778930000000.0
14,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1864,0.0,146778930000000.0
15,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1865,0.0,146778930000000.0
16,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1866,0.0,146778930000000.0
17,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1867,0.0,146778930000000.0
18,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1868,0.0,146778930000000.0
19,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1869,0.0,146778930000000.0
20,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1870,0.0,146778930000000.0
21,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1871,0.0,146778930000000.0
22,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1872,0.0,146778930000000.0
23,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1873,0.0,146778930000000.0
24,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1874,0.0,146778930000000.0
25,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1875,0.0,146778930000000.0
26,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1876,0.0,146778930000000.0
27,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1877,0.0,146778930000000.0
28,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1878,0.0,146778930000000.0
29,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1879,0.0,146778930000000.0
30,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1880,0.0,146778930000000.0
31,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1881,0.0,146778930000000.0
32,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1882,0.0,146778930000000.0
33,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1883,0.0,146778930000000.0
34,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1884,0.0,146778930000000.0
35,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1885,0.0,146778930000000.0
36,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1886,0.0,146778930000000.0
37,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1887,0.0,146778930000000.0
38,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CMCC-CM2-SR5,1888,0.0,146778930000000.0
