,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2015,0.0,148818860000000.0
1,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2016,0.0,148818860000000.0
2,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2017,0.0,148818860000000.0
3,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2018,0.0,148818860000000.0
4,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2019,0.0,148818860000000.0
5,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2020,0.0,148818860000000.0
6,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2021,0.0,148818860000000.0
7,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2022,0.0,148818860000000.0
8,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2023,0.0,148818860000000.0
9,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2024,0.0,148818860000000.0
10,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2025,0.0,148818860000000.0
11,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2026,0.0,148818860000000.0
12,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2027,0.0,148818860000000.0
13,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2028,0.0,148818860000000.0
14,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2029,0.0,148818860000000.0
15,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2030,0.0,148818860000000.0
16,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2031,0.0,148818860000000.0
17,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2032,0.0,148818860000000.0
18,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2033,0.0,148818860000000.0
19,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2034,0.0,148818860000000.0
20,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2035,0.0,148818860000000.0
21,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2036,0.0,148818860000000.0
22,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2037,0.0,148818860000000.0
23,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2038,0.0,148818860000000.0
24,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2039,0.0,148818860000000.0
25,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2040,0.0,148818860000000.0
26,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2041,0.0,148818860000000.0
27,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2042,0.0,148818860000000.0
28,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2043,0.0,148818860000000.0
29,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2044,0.0,148818860000000.0
30,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2045,0.0,148818860000000.0
31,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2046,0.0,148818860000000.0
32,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2047,0.0,148818860000000.0
33,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2048,0.0,148818860000000.0
34,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2049,0.0,148818860000000.0
35,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2050,0.0,148818860000000.0
36,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2051,0.0,148818860000000.0
37,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2052,0.0,148818860000000.0
38,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2053,0.0,148818860000000.0
39,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2054,0.0,148818860000000.0
40,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2055,0.0,148818860000000.0
41,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2056,0.0,148818860000000.0
42,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2057,0.0,148818860000000.0
43,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2058,0.0,148818860000000.0
44,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2059,0.0,148818860000000.0
45,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2060,0.0,148818860000000.0
46,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2061,0.0,148818860000000.0
47,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2062,0.0,148818860000000.0
48,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2063,0.0,148818860000000.0
49,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2064,0.0,148818860000000.0
50,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2065,0.0,148818860000000.0
51,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2066,0.0,148818860000000.0
52,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2067,0.0,148818860000000.0
53,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2068,0.0,148818860000000.0
54,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2069,0.0,148818860000000.0
55,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2070,0.0,148818860000000.0
56,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2071,0.0,148818860000000.0
57,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2072,0.0,148818860000000.0
58,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2073,0.0,148818860000000.0
59,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2074,0.0,148818860000000.0
60,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2075,0.0,148818860000000.0
61,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2076,0.0,148818860000000.0
62,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2077,0.0,148818860000000.0
63,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2078,0.0,148818860000000.0
64,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2079,0.0,148818860000000.0
65,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2080,0.0,148818860000000.0
66,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2081,0.0,148818860000000.0
67,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2082,0.0,148818860000000.0
68,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2083,0.0,148818860000000.0
69,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2084,0.0,148818860000000.0
70,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2085,0.0,148818860000000.0
71,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2086,0.0,148818860000000.0
72,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2087,0.0,148818860000000.0
73,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2088,0.0,148818860000000.0
74,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2089,0.0,148818860000000.0
75,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2090,0.0,148818860000000.0
76,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2091,0.0,148818860000000.0
77,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2092,0.0,148818860000000.0
78,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2093,0.0,148818860000000.0
79,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2094,0.0,148818860000000.0
80,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2095,0.0,148818860000000.0
81,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2096,0.0,148818860000000.0
82,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2097,0.0,148818860000000.0
83,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2098,0.0,148818860000000.0
84,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2099,0.0,148818860000000.0
85,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,TaiESM1,2100,0.0,148818860000000.0
