,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2015,1.180694e-08,146545360000000.0
1,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2016,1.1792225e-08,146545360000000.0
2,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2017,1.2156715e-08,146545360000000.0
3,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2018,1.2005374e-08,146545360000000.0
4,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2019,1.1807605e-08,146545360000000.0
5,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2020,1.1942476e-08,146545360000000.0
6,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2021,1.2130829e-08,146545360000000.0
7,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2022,1.2268994e-08,146545360000000.0
8,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2023,1.2380757e-08,146545360000000.0
9,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2024,1.2097498e-08,146545360000000.0
10,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2025,1.2223289e-08,146545360000000.0
11,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2026,1.2648492e-08,146545360000000.0
12,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2027,1.2488918e-08,146545360000000.0
13,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2028,1.2603913e-08,146545360000000.0
14,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2029,1.2332953e-08,146545360000000.0
15,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2030,1.2692155e-08,146545360000000.0
16,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2031,1.29518805e-08,146545360000000.0
17,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2032,1.27410535e-08,146545360000000.0
18,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2033,1.2916531e-08,146545360000000.0
19,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2034,1.2914494e-08,146545360000000.0
20,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2035,1.25646835e-08,146545360000000.0
21,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2036,1.273427e-08,146545360000000.0
22,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2037,1.2751972e-08,146545360000000.0
23,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2038,1.2588736e-08,146545360000000.0
24,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2039,1.3006922e-08,146545360000000.0
25,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2040,1.35235405e-08,146545360000000.0
26,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2041,1.3287932e-08,146545360000000.0
27,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2042,1.3121184e-08,146545360000000.0
28,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2043,1.3433435e-08,146545360000000.0
29,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2044,1.2988011e-08,146545360000000.0
30,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2045,1.3003004e-08,146545360000000.0
31,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2046,1.3381655e-08,146545360000000.0
32,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2047,1.364032e-08,146545360000000.0
33,npp,ssp245,kg m-2 s-1,mon,r6i1p1f1,IPSL-CM6A-LR,2048,1.3770954e-08,146545360000000.0
