,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1850,8.229369e-10,149727120000000.0
1,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1851,8.7632884e-10,149727120000000.0
2,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1852,8.7481355e-10,149727120000000.0
3,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1853,8.6389407e-10,149727120000000.0
4,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1854,8.776066e-10,149727120000000.0
5,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1855,8.298615e-10,149727120000000.0
6,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1856,8.325836e-10,149727120000000.0
7,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1857,8.936623e-10,149727120000000.0
8,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1858,8.119562e-10,149727120000000.0
9,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1859,8.154686e-10,149727120000000.0
10,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1860,8.950864e-10,149727120000000.0
11,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1861,8.9589064e-10,149727120000000.0
12,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1862,8.3161517e-10,149727120000000.0
13,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1863,8.408017e-10,149727120000000.0
14,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1864,8.301897e-10,149727120000000.0
15,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1865,8.375071e-10,149727120000000.0
16,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1866,8.086696e-10,149727120000000.0
17,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1867,8.392506e-10,149727120000000.0
18,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1868,8.5298746e-10,149727120000000.0
19,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1869,8.552621e-10,149727120000000.0
20,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1870,8.921841e-10,149727120000000.0
21,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1871,8.366771e-10,149727120000000.0
22,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1872,8.27825e-10,149727120000000.0
23,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1873,8.8978447e-10,149727120000000.0
24,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1874,8.277871e-10,149727120000000.0
25,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1875,8.384464e-10,149727120000000.0
26,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1876,8.4313045e-10,149727120000000.0
27,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1877,8.594619e-10,149727120000000.0
28,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1878,8.682812e-10,149727120000000.0
29,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1879,8.8533575e-10,149727120000000.0
30,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1880,8.45054e-10,149727120000000.0
31,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1881,8.511114e-10,149727120000000.0
32,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1882,8.6163404e-10,149727120000000.0
33,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1883,8.709984e-10,149727120000000.0
34,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1884,8.9115443e-10,149727120000000.0
35,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1885,9.182381e-10,149727120000000.0
36,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1886,8.907366e-10,149727120000000.0
37,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1887,8.8317537e-10,149727120000000.0
38,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1888,8.896894e-10,149727120000000.0
39,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1889,8.6288776e-10,149727120000000.0
40,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1890,9.1268854e-10,149727120000000.0
41,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1891,8.871754e-10,149727120000000.0
42,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1892,9.0255786e-10,149727120000000.0
43,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1893,8.903344e-10,149727120000000.0
44,npp,historical,kg m-2 s-1,mon,r2i1p1f1,NorESM2-MM,1894,8.9714863e-10,149727120000000.0
