,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1850,3.7325618e-10,146886900000000.0
1,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1851,4.3416984e-10,146886900000000.0
2,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1852,4.1106216e-10,146886900000000.0
3,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1853,4.448232e-10,146886900000000.0
4,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1854,4.6324047e-10,146886900000000.0
5,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1855,4.3497028e-10,146886900000000.0
6,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1856,4.005607e-10,146886900000000.0
7,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1857,4.0665357e-10,146886900000000.0
8,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1858,3.8302772e-10,146886900000000.0
9,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1859,4.0501388e-10,146886900000000.0
10,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1860,4.0164752e-10,146886900000000.0
11,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1861,3.8587014e-10,146886900000000.0
12,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1862,3.820678e-10,146886900000000.0
13,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1863,3.997489e-10,146886900000000.0
14,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1864,3.8526257e-10,146886900000000.0
15,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1865,3.8044934e-10,146886900000000.0
16,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1866,4.316817e-10,146886900000000.0
17,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1867,4.0962347e-10,146886900000000.0
18,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1868,4.2073364e-10,146886900000000.0
19,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1869,4.0375112e-10,146886900000000.0
20,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1870,4.0977785e-10,146886900000000.0
21,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1871,4.3447815e-10,146886900000000.0
22,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1872,4.111819e-10,146886900000000.0
23,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1873,4.4589918e-10,146886900000000.0
24,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1874,4.441806e-10,146886900000000.0
25,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1875,4.4853973e-10,146886900000000.0
26,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1876,4.675125e-10,146886900000000.0
27,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1877,4.4096674e-10,146886900000000.0
28,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1878,4.0211803e-10,146886900000000.0
29,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1879,4.3067017e-10,146886900000000.0
30,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1880,4.1410378e-10,146886900000000.0
31,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1881,4.177324e-10,146886900000000.0
32,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1882,4.0322454e-10,146886900000000.0
33,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1883,4.3921236e-10,146886900000000.0
34,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1884,4.1188067e-10,146886900000000.0
35,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1885,4.1574e-10,146886900000000.0
36,npp,historical,kg m-2 s-1,mon,r2i1p1f1,EC-Earth3-Veg-LR,1886,3.9852363e-10,146886900000000.0
