,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2015,1.1661579e-08,117028020000000.0
1,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2016,1.1607578e-08,117028020000000.0
2,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2017,1.1205255e-08,117028020000000.0
3,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2018,1.1845235e-08,117028020000000.0
4,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2019,1.2065722e-08,117028020000000.0
5,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2020,1.1650061e-08,117028020000000.0
6,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2021,1.1523196e-08,117028020000000.0
7,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2022,1.2029342e-08,117028020000000.0
8,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2023,1.2419374e-08,117028020000000.0
9,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2024,1.2078473e-08,117028020000000.0
10,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2025,1.1922949e-08,117028020000000.0
11,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2026,1.191471e-08,117028020000000.0
12,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2027,1.2200764e-08,117028020000000.0
13,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2028,1.2489935e-08,117028020000000.0
14,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2029,1.21698704e-08,117028020000000.0
15,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2030,1.2244418e-08,117028020000000.0
16,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2031,1.2324544e-08,117028020000000.0
17,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2032,1.2615353e-08,117028020000000.0
18,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2033,1.2400815e-08,117028020000000.0
19,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2034,1.2816038e-08,117028020000000.0
20,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2035,1.2933491e-08,117028020000000.0
21,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2036,1.2602267e-08,117028020000000.0
22,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2037,1.2803057e-08,117028020000000.0
23,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2038,1.3101904e-08,117028020000000.0
24,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2039,1.30615065e-08,117028020000000.0
25,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2040,1.342124e-08,117028020000000.0
26,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2041,1.2989588e-08,117028020000000.0
27,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2042,1.2635312e-08,117028020000000.0
28,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2043,1.320378e-08,117028020000000.0
29,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2044,1.3214863e-08,117028020000000.0
30,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2045,1.3063168e-08,117028020000000.0
31,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2046,1.2849526e-08,117028020000000.0
32,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2047,1.3154813e-08,117028020000000.0
33,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2048,1.2802971e-08,117028020000000.0
34,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2049,1.2830383e-08,117028020000000.0
35,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2050,1.3319024e-08,117028020000000.0
36,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2051,1.3179544e-08,117028020000000.0
37,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2052,1.3528019e-08,117028020000000.0
38,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2053,1.337385e-08,117028020000000.0
39,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2054,1.2957213e-08,117028020000000.0
40,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2055,1.3042951e-08,117028020000000.0
41,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2056,1.3492122e-08,117028020000000.0
42,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2057,1.3619901e-08,117028020000000.0
43,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2058,1.3948747e-08,117028020000000.0
44,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2059,1.3957838e-08,117028020000000.0
45,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2060,1.3546064e-08,117028020000000.0
46,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2061,1.313465e-08,117028020000000.0
47,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2062,1.3609345e-08,117028020000000.0
48,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2063,1.368251e-08,117028020000000.0
49,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2064,1.3895402e-08,117028020000000.0
50,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2065,1.3790118e-08,117028020000000.0
51,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2066,1.3544458e-08,117028020000000.0
52,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2067,1.3987834e-08,117028020000000.0
53,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2068,1.3468887e-08,117028020000000.0
54,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2069,1.3209374e-08,117028020000000.0
55,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2070,1.382648e-08,117028020000000.0
56,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2071,1.368151e-08,117028020000000.0
57,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2072,1.4015023e-08,117028020000000.0
58,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2073,1.3817258e-08,117028020000000.0
59,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2074,1.38143e-08,117028020000000.0
60,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2075,1.3704341e-08,117028020000000.0
61,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2076,1.3897066e-08,117028020000000.0
62,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2077,1.3345377e-08,117028020000000.0
63,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2078,1.3091255e-08,117028020000000.0
64,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2079,1.3530763e-08,117028020000000.0
65,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2080,1.33587355e-08,117028020000000.0
66,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2081,1.3256611e-08,117028020000000.0
67,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2082,1.3227499e-08,117028020000000.0
68,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2083,1.3177776e-08,117028020000000.0
69,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2084,1.4208736e-08,117028020000000.0
70,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2085,1.3861814e-08,117028020000000.0
71,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2086,1.3096145e-08,117028020000000.0
72,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2087,1.3462855e-08,117028020000000.0
73,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2088,1.3391251e-08,117028020000000.0
74,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2089,1.3384887e-08,117028020000000.0
75,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2090,1.2933593e-08,117028020000000.0
76,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2091,1.3388512e-08,117028020000000.0
77,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2092,1.323766e-08,117028020000000.0
78,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2093,1.3193641e-08,117028020000000.0
79,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2094,1.3712703e-08,117028020000000.0
80,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2095,1.3385136e-08,117028020000000.0
81,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2096,1.3262803e-08,117028020000000.0
82,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2097,1.3028924e-08,117028020000000.0
83,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2098,1.3227786e-08,117028020000000.0
84,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2099,1.3007523e-08,117028020000000.0
85,npp,ssp126,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,2100,1.28863755e-08,117028020000000.0
