,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1850,4.176328e-10,149451640000000.0
1,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1851,4.1708323e-10,149451640000000.0
2,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1852,4.0644935e-10,149451640000000.0
3,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1853,4.0397466e-10,149451640000000.0
4,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1854,3.9321146e-10,149451640000000.0
5,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1855,4.368924e-10,149451640000000.0
6,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1856,4.0868942e-10,149451640000000.0
7,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1857,3.9872383e-10,149451640000000.0
8,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1858,4.417908e-10,149451640000000.0
9,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1859,3.6913073e-10,149451640000000.0
10,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1860,4.010755e-10,149451640000000.0
11,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1861,4.2432402e-10,149451640000000.0
12,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1862,3.887871e-10,149451640000000.0
13,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1863,3.9464476e-10,149451640000000.0
14,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1864,4.3902348e-10,149451640000000.0
15,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1865,4.2837756e-10,149451640000000.0
16,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1866,4.0836998e-10,149451640000000.0
17,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1867,4.6450377e-10,149451640000000.0
18,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1868,4.172115e-10,149451640000000.0
19,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1869,4.2956413e-10,149451640000000.0
20,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1870,4.2518356e-10,149451640000000.0
21,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1871,3.963574e-10,149451640000000.0
22,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1872,4.0260936e-10,149451640000000.0
23,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1873,4.144358e-10,149451640000000.0
24,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1874,3.9924267e-10,149451640000000.0
25,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1875,4.013259e-10,149451640000000.0
26,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1876,4.265821e-10,149451640000000.0
27,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1877,4.0843698e-10,149451640000000.0
28,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1878,4.2855428e-10,149451640000000.0
29,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1879,3.9627812e-10,149451640000000.0
30,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1880,4.3617396e-10,149451640000000.0
31,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1881,4.3041445e-10,149451640000000.0
32,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1882,4.1841278e-10,149451640000000.0
33,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1883,4.184115e-10,149451640000000.0
34,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1884,4.210915e-10,149451640000000.0
35,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1885,4.0110035e-10,149451640000000.0
36,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1886,4.1550205e-10,149451640000000.0
37,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1887,4.0679746e-10,149451640000000.0
38,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1888,4.0019632e-10,149451640000000.0
39,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1889,4.2863868e-10,149451640000000.0
40,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1890,4.3024173e-10,149451640000000.0
41,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1891,4.1130285e-10,149451640000000.0
42,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1892,4.0296952e-10,149451640000000.0
43,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1893,4.2842452e-10,149451640000000.0
44,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1894,4.219968e-10,149451640000000.0
45,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1895,4.1602924e-10,149451640000000.0
46,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1896,4.0494819e-10,149451640000000.0
47,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1897,4.1729822e-10,149451640000000.0
48,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1898,4.0466938e-10,149451640000000.0
49,npp,historical,kg m-2 s-1,mon,r1i1p1f1,CESM2-FV2,1899,4.262258e-10,149451640000000.0
