,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg-LR,2015,5.3352034e-10,146886900000000.0
1,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg-LR,2016,5.1991583e-10,146886900000000.0
2,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg-LR,2017,5.337724e-10,146886900000000.0
3,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg-LR,2018,4.97113e-10,146886900000000.0
4,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg-LR,2019,5.4784366e-10,146886900000000.0
5,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg-LR,2020,5.3718013e-10,146886900000000.0
6,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg-LR,2021,5.520288e-10,146886900000000.0
7,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg-LR,2022,5.8542277e-10,146886900000000.0
8,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg-LR,2023,5.4869115e-10,146886900000000.0
9,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg-LR,2024,5.565693e-10,146886900000000.0
10,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg-LR,2025,5.4110966e-10,146886900000000.0
11,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg-LR,2026,5.465155e-10,146886900000000.0
12,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg-LR,2027,5.327974e-10,146886900000000.0
13,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg-LR,2028,5.300287e-10,146886900000000.0
14,npp,ssp126,kg m-2 s-1,mon,r3i1p1f1,EC-Earth3-Veg-LR,2029,5.7936805e-10,146886900000000.0
