,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1850,2.580218e-09,144686410000000.0
1,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1851,2.6613856e-09,144686410000000.0
2,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1852,2.4916664e-09,144686410000000.0
3,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1853,2.494262e-09,144686410000000.0
4,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1854,2.5345088e-09,144686410000000.0
5,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1855,2.4671858e-09,144686410000000.0
6,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1856,2.4554367e-09,144686410000000.0
7,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1857,2.5777995e-09,144686410000000.0
8,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1858,2.444584e-09,144686410000000.0
9,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1859,2.5718598e-09,144686410000000.0
10,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1860,2.5914633e-09,144686410000000.0
11,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1861,2.4761715e-09,144686410000000.0
12,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1862,2.4482325e-09,144686410000000.0
13,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1863,2.6219162e-09,144686410000000.0
14,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1864,2.4353561e-09,144686410000000.0
15,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1865,2.4792004e-09,144686410000000.0
16,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1866,2.4345628e-09,144686410000000.0
17,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1867,2.5743097e-09,144686410000000.0
18,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1868,2.561765e-09,144686410000000.0
19,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1869,2.5776334e-09,144686410000000.0
20,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1870,2.5724862e-09,144686410000000.0
21,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1871,2.537827e-09,144686410000000.0
22,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1872,2.6517573e-09,144686410000000.0
23,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1873,2.6112348e-09,144686410000000.0
24,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1874,2.427835e-09,144686410000000.0
25,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1875,2.6009281e-09,144686410000000.0
26,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1876,2.5474056e-09,144686410000000.0
27,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1877,2.4305435e-09,144686410000000.0
28,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1878,2.5515028e-09,144686410000000.0
29,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1879,2.6489937e-09,144686410000000.0
30,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1880,2.593926e-09,144686410000000.0
31,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1881,2.5983937e-09,144686410000000.0
32,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1882,2.5022597e-09,144686410000000.0
33,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1883,2.5477496e-09,144686410000000.0
34,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1884,2.5359368e-09,144686410000000.0
35,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1885,2.5307445e-09,144686410000000.0
36,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1886,2.6461437e-09,144686410000000.0
37,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1887,2.413943e-09,144686410000000.0
38,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1888,2.669516e-09,144686410000000.0
39,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1889,2.6184193e-09,144686410000000.0
40,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1890,2.5562208e-09,144686410000000.0
41,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1891,2.6825895e-09,144686410000000.0
42,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1892,2.447594e-09,144686410000000.0
43,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1893,2.6678106e-09,144686410000000.0
44,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1894,2.6572013e-09,144686410000000.0
45,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1895,2.6033076e-09,144686410000000.0
46,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1896,2.6542344e-09,144686410000000.0
47,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1897,2.7132223e-09,144686410000000.0
48,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1898,2.510446e-09,144686410000000.0
49,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1899,2.6098934e-09,144686410000000.0
50,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1900,2.5744864e-09,144686410000000.0
51,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1901,2.6062779e-09,144686410000000.0
52,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1902,2.7465543e-09,144686410000000.0
53,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1903,2.692463e-09,144686410000000.0
54,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1904,2.6141904e-09,144686410000000.0
55,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1905,2.8281442e-09,144686410000000.0
56,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1906,2.645972e-09,144686410000000.0
57,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1907,2.6746079e-09,144686410000000.0
58,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1908,2.8103784e-09,144686410000000.0
59,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1909,2.7624552e-09,144686410000000.0
60,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1910,2.6836975e-09,144686410000000.0
61,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1911,2.6549072e-09,144686410000000.0
62,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1912,2.8378027e-09,144686410000000.0
63,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1913,2.7805829e-09,144686410000000.0
64,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1914,2.7932658e-09,144686410000000.0
65,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1915,2.7369635e-09,144686410000000.0
66,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1916,2.663764e-09,144686410000000.0
67,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1917,2.795926e-09,144686410000000.0
68,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1918,2.697499e-09,144686410000000.0
69,npp,historical,kg m-2 s-1,mon,r1i1p1f1,AWI-ESM-1-1-LR,1919,2.7571339e-09,144686410000000.0
