,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2015,1.634603e-08,153057700000000.0
1,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2016,1.6392098e-08,153057700000000.0
2,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2017,1.6186721e-08,153057700000000.0
3,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2018,1.6474816e-08,153057700000000.0
4,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2019,1.6607315e-08,153057700000000.0
5,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2020,1.6327094e-08,153057700000000.0
6,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2021,1.6601787e-08,153057700000000.0
7,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2022,1.6947185e-08,153057700000000.0
8,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2023,1.6814651e-08,153057700000000.0
9,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2024,1.6863174e-08,153057700000000.0
10,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2025,1.7000076e-08,153057700000000.0
11,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2026,1.6878433e-08,153057700000000.0
12,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2027,1.6872065e-08,153057700000000.0
13,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2028,1.7284016e-08,153057700000000.0
14,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2029,1.7262428e-08,153057700000000.0
15,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2030,1.725129e-08,153057700000000.0
16,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2031,1.7079559e-08,153057700000000.0
17,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2032,1.6976697e-08,153057700000000.0
18,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2033,1.7428023e-08,153057700000000.0
19,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2034,1.740977e-08,153057700000000.0
20,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2035,1.7240678e-08,153057700000000.0
21,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2036,1.7612564e-08,153057700000000.0
22,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2037,1.75021e-08,153057700000000.0
23,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2038,1.7361119e-08,153057700000000.0
24,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2039,1.7856559e-08,153057700000000.0
25,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2040,1.783029e-08,153057700000000.0
26,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2041,1.8207354e-08,153057700000000.0
27,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2042,1.8267537e-08,153057700000000.0
28,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2043,1.8429747e-08,153057700000000.0
29,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2044,1.8273203e-08,153057700000000.0
30,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2045,1.8178872e-08,153057700000000.0
31,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2046,1.8361954e-08,153057700000000.0
32,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2047,1.851485e-08,153057700000000.0
33,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2048,1.8430256e-08,153057700000000.0
34,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2049,1.8104432e-08,153057700000000.0
35,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2050,1.8275145e-08,153057700000000.0
36,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2051,1.8272933e-08,153057700000000.0
37,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2052,1.896286e-08,153057700000000.0
38,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2053,1.8833607e-08,153057700000000.0
39,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2054,1.8829011e-08,153057700000000.0
40,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2055,1.8942817e-08,153057700000000.0
41,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2056,1.90387e-08,153057700000000.0
42,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2057,1.9101096e-08,153057700000000.0
43,npp,ssp585,kg m-2 s-1,mon,r1i1p1f1,INM-CM5-0,2058,1.9066599e-08,153057700000000.0
