,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1850,1.0899982e-08,149051190000000.0
1,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1851,1.116364e-08,149051190000000.0
2,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1852,1.1409522e-08,149051190000000.0
3,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1853,1.0970422e-08,149051190000000.0
4,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1854,1.1044378e-08,149051190000000.0
5,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1855,1.1243034e-08,149051190000000.0
6,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1856,1.1246414e-08,149051190000000.0
7,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1857,1.1639873e-08,149051190000000.0
8,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1858,1.1154573e-08,149051190000000.0
9,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1859,1.1007747e-08,149051190000000.0
10,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1860,1.1036384e-08,149051190000000.0
11,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1861,1.10639045e-08,149051190000000.0
12,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1862,1.1626565e-08,149051190000000.0
13,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1863,1.1491941e-08,149051190000000.0
14,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1864,1.13249214e-08,149051190000000.0
15,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1865,1.1145601e-08,149051190000000.0
16,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1866,1.1212869e-08,149051190000000.0
17,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1867,1.1399219e-08,149051190000000.0
18,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1868,1.12419345e-08,149051190000000.0
19,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1869,1.1140968e-08,149051190000000.0
20,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1870,1.1540898e-08,149051190000000.0
21,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1871,1.1384485e-08,149051190000000.0
22,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1872,1.1191225e-08,149051190000000.0
23,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1873,1.1345342e-08,149051190000000.0
24,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1874,1.1127741e-08,149051190000000.0
25,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1875,1.1080998e-08,149051190000000.0
26,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1876,1.1096581e-08,149051190000000.0
27,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1877,1.1215557e-08,149051190000000.0
28,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1878,1.11603455e-08,149051190000000.0
29,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1879,1.1167789e-08,149051190000000.0
30,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1880,1.141544e-08,149051190000000.0
31,npp,historical,kg m-2 s-1,mon,r1i2p1f1,MRI-ESM2-0,1881,1.14310685e-08,149051190000000.0
