,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0001,1.0640185e-08,117028020000000.0
1,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0002,1.0970915e-08,117028020000000.0
2,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0003,1.1006388e-08,117028020000000.0
3,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0004,1.0896492e-08,117028020000000.0
4,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0005,1.09436025e-08,117028020000000.0
5,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0006,1.1164606e-08,117028020000000.0
6,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0007,1.1111985e-08,117028020000000.0
7,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0008,1.133542e-08,117028020000000.0
8,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0009,1.1409139e-08,117028020000000.0
9,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0010,1.1911296e-08,117028020000000.0
10,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0011,1.1318501e-08,117028020000000.0
11,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0012,1.1576756e-08,117028020000000.0
12,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0013,1.20901404e-08,117028020000000.0
13,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0014,1.2112732e-08,117028020000000.0
14,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0015,1.2214955e-08,117028020000000.0
15,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0016,1.1844166e-08,117028020000000.0
16,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0017,1.16310614e-08,117028020000000.0
17,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0018,1.2201973e-08,117028020000000.0
18,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0019,1.2448354e-08,117028020000000.0
19,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0020,1.2752878e-08,117028020000000.0
20,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0021,1.28561135e-08,117028020000000.0
21,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0022,1.2450119e-08,117028020000000.0
22,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0023,1.29192115e-08,117028020000000.0
23,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0024,1.2958434e-08,117028020000000.0
24,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0025,1.3135025e-08,117028020000000.0
25,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0026,1.3545673e-08,117028020000000.0
26,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0027,1.3523856e-08,117028020000000.0
27,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0028,1.3136025e-08,117028020000000.0
28,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0029,1.342941e-08,117028020000000.0
29,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0030,1.376032e-08,117028020000000.0
30,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0031,1.3852049e-08,117028020000000.0
31,npp,1pctCO2,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,0032,1.3520265e-08,117028020000000.0
