,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1850,1.0597262e-08,117028020000000.0
1,npp,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1851,1.0835862e-08,117028020000000.0
2,npp,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1852,1.0685784e-08,117028020000000.0
3,npp,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1853,1.07772165e-08,117028020000000.0
4,npp,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1854,1.1152271e-08,117028020000000.0
5,npp,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1855,1.0694808e-08,117028020000000.0
6,npp,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1856,1.0722583e-08,117028020000000.0
7,npp,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1857,1.1088491e-08,117028020000000.0
8,npp,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1858,1.0822231e-08,117028020000000.0
9,npp,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1859,1.0973011e-08,117028020000000.0
10,npp,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1860,1.1530325e-08,117028020000000.0
11,npp,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1861,1.1154878e-08,117028020000000.0
12,npp,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1862,1.0764129e-08,117028020000000.0
13,npp,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1863,1.0570962e-08,117028020000000.0
14,npp,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1864,1.0620856e-08,117028020000000.0
15,npp,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1865,1.0882634e-08,117028020000000.0
16,npp,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1866,1.0915578e-08,117028020000000.0
17,npp,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1867,1.1062941e-08,117028020000000.0
18,npp,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1868,1.0836703e-08,117028020000000.0
19,npp,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1869,1.0891455e-08,117028020000000.0
20,npp,esm-hist,kg m-2 s-1,mon,r1i1p1f1,GFDL-ESM4,1870,1.140936e-08,117028020000000.0
