,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1850,1.3269152e-08,153057700000000.0
1,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1851,1.3298652e-08,153057700000000.0
2,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1852,1.3497619e-08,153057700000000.0
3,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1853,1.3215984e-08,153057700000000.0
4,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1854,1.3272011e-08,153057700000000.0
5,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1855,1.3614636e-08,153057700000000.0
6,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1856,1.3106299e-08,153057700000000.0
7,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1857,1.32332305e-08,153057700000000.0
8,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1858,1.35241e-08,153057700000000.0
9,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1859,1.337824e-08,153057700000000.0
10,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1860,1.3549033e-08,153057700000000.0
11,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1861,1.3601002e-08,153057700000000.0
12,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1862,1.354712e-08,153057700000000.0
13,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1863,1.3798489e-08,153057700000000.0
14,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1864,1.3638758e-08,153057700000000.0
15,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1865,1.37793785e-08,153057700000000.0
16,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1866,1.3722084e-08,153057700000000.0
17,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1867,1.3401113e-08,153057700000000.0
18,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1868,1.3400295e-08,153057700000000.0
19,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1869,1.3539481e-08,153057700000000.0
20,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1870,1.3736668e-08,153057700000000.0
21,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1871,1.36750415e-08,153057700000000.0
22,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1872,1.3606336e-08,153057700000000.0
23,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1873,1.3556178e-08,153057700000000.0
24,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1874,1.34044695e-08,153057700000000.0
25,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1875,1.3654898e-08,153057700000000.0
26,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1876,1.3497945e-08,153057700000000.0
27,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1877,1.3760913e-08,153057700000000.0
28,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1878,1.3848941e-08,153057700000000.0
29,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1879,1.3807283e-08,153057700000000.0
30,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1880,1.3507072e-08,153057700000000.0
31,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1881,1.342666e-08,153057700000000.0
32,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1882,1.3623356e-08,153057700000000.0
33,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1883,1.3776037e-08,153057700000000.0
34,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1884,1.4027759e-08,153057700000000.0
35,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1885,1.33766465e-08,153057700000000.0
36,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1886,1.3618885e-08,153057700000000.0
37,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1887,1.3761757e-08,153057700000000.0
38,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1888,1.3613583e-08,153057700000000.0
39,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1889,1.3512118e-08,153057700000000.0
40,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1890,1.3765171e-08,153057700000000.0
41,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1891,1.3618494e-08,153057700000000.0
42,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1892,1.3681659e-08,153057700000000.0
43,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1893,1.3789092e-08,153057700000000.0
44,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1894,1.3512552e-08,153057700000000.0
45,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1895,1.3566148e-08,153057700000000.0
46,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1896,1.3881999e-08,153057700000000.0
47,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1897,1.3668622e-08,153057700000000.0
48,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1898,1.3435827e-08,153057700000000.0
49,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1899,1.3537729e-08,153057700000000.0
50,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1900,1.3731463e-08,153057700000000.0
51,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1901,1.3903628e-08,153057700000000.0
52,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1902,1.4087664e-08,153057700000000.0
53,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1903,1.4104256e-08,153057700000000.0
54,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1904,1.3753323e-08,153057700000000.0
55,npp,historical,kg m-2 s-1,mon,r1i1p1f1,INM-CM4-8,1905,1.3934499e-08,153057700000000.0
