,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,NorESM2-MM,2015,9.939682e-10,149727120000000.0
1,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,NorESM2-MM,2016,1.0227402e-09,149727120000000.0
2,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,NorESM2-MM,2017,1.0256007e-09,149727120000000.0
3,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,NorESM2-MM,2018,1.0554961e-09,149727120000000.0
4,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,NorESM2-MM,2019,1.0207025e-09,149727120000000.0
5,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,NorESM2-MM,2020,1.0309146e-09,149727120000000.0
6,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,NorESM2-MM,2021,1.0527015e-09,149727120000000.0
7,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,NorESM2-MM,2022,1.0318819e-09,149727120000000.0
8,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,NorESM2-MM,2023,1.0646878e-09,149727120000000.0
9,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,NorESM2-MM,2024,1.112446e-09,149727120000000.0
10,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,NorESM2-MM,2025,1.1385132e-09,149727120000000.0
11,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,NorESM2-MM,2026,1.0913188e-09,149727120000000.0
12,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,NorESM2-MM,2027,1.1090534e-09,149727120000000.0
13,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,NorESM2-MM,2028,1.0854697e-09,149727120000000.0
14,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,NorESM2-MM,2029,1.0894277e-09,149727120000000.0
15,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,NorESM2-MM,2030,1.0766096e-09,149727120000000.0
16,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,NorESM2-MM,2031,1.0948561e-09,149727120000000.0
17,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,NorESM2-MM,2032,1.0786199e-09,149727120000000.0
18,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,NorESM2-MM,2033,1.0649489e-09,149727120000000.0
19,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,NorESM2-MM,2034,1.1370415e-09,149727120000000.0
20,npp,ssp245,kg m-2 s-1,mon,r1i1p1f1,NorESM2-MM,2035,1.1599176e-09,149727120000000.0
