,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2015,2.4584978e-08,148579500000000.0
1,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2016,2.4846223e-08,148579500000000.0
2,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2017,2.5117139e-08,148579500000000.0
3,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2018,2.5209284e-08,148579500000000.0
4,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2019,2.5387925e-08,148579500000000.0
5,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2020,2.4973561e-08,148579500000000.0
6,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2021,2.5299107e-08,148579500000000.0
7,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2022,2.4525335e-08,148579500000000.0
8,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2023,2.5634927e-08,148579500000000.0
9,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2024,2.5669122e-08,148579500000000.0
10,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2025,2.6136611e-08,148579500000000.0
11,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2026,2.5613431e-08,148579500000000.0
12,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2027,2.6177453e-08,148579500000000.0
13,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2028,2.628561e-08,148579500000000.0
14,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2029,2.5934929e-08,148579500000000.0
15,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2030,2.6406369e-08,148579500000000.0
16,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2031,2.6480821e-08,148579500000000.0
17,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2032,2.7100372e-08,148579500000000.0
18,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2033,2.7087344e-08,148579500000000.0
19,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2034,2.6585703e-08,148579500000000.0
20,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2035,2.733043e-08,148579500000000.0
21,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2036,2.7416588e-08,148579500000000.0
22,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2037,2.7607149e-08,148579500000000.0
23,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2038,2.7000064e-08,148579500000000.0
24,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2039,2.7811991e-08,148579500000000.0
25,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2040,2.7971964e-08,148579500000000.0
26,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2041,2.77777e-08,148579500000000.0
27,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2042,2.7844337e-08,148579500000000.0
28,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2043,2.85256e-08,148579500000000.0
29,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2044,2.8060898e-08,148579500000000.0
30,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2045,2.8841114e-08,148579500000000.0
31,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2046,2.9830723e-08,148579500000000.0
32,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2047,2.980871e-08,148579500000000.0
33,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2048,2.976652e-08,148579500000000.0
34,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2049,2.9714277e-08,148579500000000.0
35,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2050,2.9553538e-08,148579500000000.0
36,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2051,2.9439747e-08,148579500000000.0
37,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2052,3.0435203e-08,148579500000000.0
38,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2053,3.0060313e-08,148579500000000.0
39,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2054,3.079771e-08,148579500000000.0
40,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2055,3.1310126e-08,148579500000000.0
41,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2056,3.0154148e-08,148579500000000.0
42,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2057,3.0067877e-08,148579500000000.0
43,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2058,3.1430726e-08,148579500000000.0
44,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2059,3.182177e-08,148579500000000.0
45,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2060,3.1076084e-08,148579500000000.0
46,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2061,3.086293e-08,148579500000000.0
47,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2062,3.1331197e-08,148579500000000.0
48,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2063,3.2069835e-08,148579500000000.0
49,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2064,3.1769787e-08,148579500000000.0
50,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2065,3.208692e-08,148579500000000.0
51,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2066,3.303459e-08,148579500000000.0
52,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2067,3.288014e-08,148579500000000.0
53,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2068,3.248174e-08,148579500000000.0
54,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2069,3.2962326e-08,148579500000000.0
55,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2070,3.2799175e-08,148579500000000.0
56,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2071,3.310216e-08,148579500000000.0
57,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2072,3.4025117e-08,148579500000000.0
58,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2073,3.4287126e-08,148579500000000.0
59,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2074,3.384311e-08,148579500000000.0
60,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2075,3.4708922e-08,148579500000000.0
61,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2076,3.5209933e-08,148579500000000.0
62,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2077,3.50969e-08,148579500000000.0
63,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2078,3.5118966e-08,148579500000000.0
64,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2079,3.4807968e-08,148579500000000.0
65,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2080,3.4993704e-08,148579500000000.0
66,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2081,3.564917e-08,148579500000000.0
67,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2082,3.4413528e-08,148579500000000.0
68,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2083,3.603095e-08,148579500000000.0
69,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2084,3.5505895e-08,148579500000000.0
70,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2085,3.5208448e-08,148579500000000.0
71,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2086,3.554879e-08,148579500000000.0
72,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2087,3.591342e-08,148579500000000.0
73,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2088,3.601874e-08,148579500000000.0
74,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2089,3.6153207e-08,148579500000000.0
75,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2090,3.6077477e-08,148579500000000.0
76,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2091,3.5746968e-08,148579500000000.0
77,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2092,3.7092338e-08,148579500000000.0
78,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2093,3.7192795e-08,148579500000000.0
79,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2094,3.5893773e-08,148579500000000.0
80,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2095,3.6720603e-08,148579500000000.0
81,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2096,3.6442515e-08,148579500000000.0
82,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2097,3.7180303e-08,148579500000000.0
83,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2098,3.657442e-08,148579500000000.0
84,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2099,3.6572434e-08,148579500000000.0
85,npp,ssp585,kg m-2 s-1,mon,r6i1p1f2,CNRM-CM6-1,2100,3.793377e-08,148579500000000.0
