,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1850,1.35138905e-08,146817270000000.0
1,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1851,1.2989134e-08,146817270000000.0
2,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1852,1.3233614e-08,146817270000000.0
3,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1853,1.3119106e-08,146817270000000.0
4,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1854,1.3338894e-08,146817270000000.0
5,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1855,1.29045885e-08,146817270000000.0
6,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1856,1.3009931e-08,146817270000000.0
7,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1857,1.3492772e-08,146817270000000.0
8,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1858,1.3239849e-08,146817270000000.0
9,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1859,1.3442526e-08,146817270000000.0
10,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1860,1.3182581e-08,146817270000000.0
11,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1861,1.3601834e-08,146817270000000.0
12,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1862,1.3301393e-08,146817270000000.0
13,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1863,1.3235057e-08,146817270000000.0
14,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1864,1.3356321e-08,146817270000000.0
15,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1865,1.3676246e-08,146817270000000.0
16,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1866,1.3390593e-08,146817270000000.0
17,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1867,1.346394e-08,146817270000000.0
18,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1868,1.357505e-08,146817270000000.0
19,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1869,1.331906e-08,146817270000000.0
20,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1870,1.3540325e-08,146817270000000.0
21,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1871,1.339226e-08,146817270000000.0
22,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1872,1.3762194e-08,146817270000000.0
23,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1873,1.3716299e-08,146817270000000.0
24,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1874,1.3447914e-08,146817270000000.0
25,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1875,1.3738017e-08,146817270000000.0
26,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1876,1.3587592e-08,146817270000000.0
27,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1877,1.3525288e-08,146817270000000.0
28,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1878,1.33419285e-08,146817270000000.0
29,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1879,1.3484617e-08,146817270000000.0
30,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1880,1.3654507e-08,146817270000000.0
31,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1881,1.3800091e-08,146817270000000.0
32,npp,historical,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,1882,1.3419952e-08,146817270000000.0
