,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1850,7.3024196e-09,148979250000000.0
1,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1851,7.308096e-09,148979250000000.0
2,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1852,7.2250397e-09,148979250000000.0
3,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1853,7.1452093e-09,148979250000000.0
4,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1854,7.283495e-09,148979250000000.0
5,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1855,7.4257422e-09,148979250000000.0
6,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1856,7.170564e-09,148979250000000.0
7,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1857,7.1882913e-09,148979250000000.0
8,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1858,7.184129e-09,148979250000000.0
9,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1859,7.3525306e-09,148979250000000.0
10,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1860,7.3364252e-09,148979250000000.0
11,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1861,7.4400606e-09,148979250000000.0
12,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1862,7.4038904e-09,148979250000000.0
13,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1863,7.1165616e-09,148979250000000.0
14,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1864,7.1443593e-09,148979250000000.0
15,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1865,7.150538e-09,148979250000000.0
16,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1866,7.346774e-09,148979250000000.0
17,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1867,7.677612e-09,148979250000000.0
18,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1868,7.3795827e-09,148979250000000.0
19,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1869,7.069523e-09,148979250000000.0
20,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1870,7.204997e-09,148979250000000.0
21,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1871,7.480263e-09,148979250000000.0
22,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1872,7.4107525e-09,148979250000000.0
23,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1873,7.2468818e-09,148979250000000.0
24,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1874,7.401433e-09,148979250000000.0
25,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1875,7.3575754e-09,148979250000000.0
26,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1876,7.205354e-09,148979250000000.0
27,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1877,7.597448e-09,148979250000000.0
28,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1878,7.562244e-09,148979250000000.0
29,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1879,7.3845468e-09,148979250000000.0
30,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1880,7.459666e-09,148979250000000.0
31,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1881,7.326968e-09,148979250000000.0
32,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1882,7.3517836e-09,148979250000000.0
33,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1883,7.429606e-09,148979250000000.0
34,npp,historical,kg m-2 s-1,mon,r8i1p1f1,GISS-E2-1-H,1884,7.821288e-09,148979250000000.0
