,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2015,1.8352091e-08,146817270000000.0
1,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2016,1.850452e-08,146817270000000.0
2,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2017,1.8437305e-08,146817270000000.0
3,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2018,1.8017777e-08,146817270000000.0
4,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2019,1.8304023e-08,146817270000000.0
5,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2020,1.8842565e-08,146817270000000.0
6,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2021,1.9053228e-08,146817270000000.0
7,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2022,1.8741103e-08,146817270000000.0
8,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2023,1.9121758e-08,146817270000000.0
9,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2024,1.9421035e-08,146817270000000.0
10,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2025,1.9322714e-08,146817270000000.0
11,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2026,1.9623132e-08,146817270000000.0
12,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2027,1.9708787e-08,146817270000000.0
13,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2028,1.9413385e-08,146817270000000.0
14,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2029,1.9751763e-08,146817270000000.0
15,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2030,1.9561265e-08,146817270000000.0
16,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2031,2.0407066e-08,146817270000000.0
17,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2032,2.065618e-08,146817270000000.0
18,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2033,2.0590855e-08,146817270000000.0
19,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2034,2.0563872e-08,146817270000000.0
20,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2035,2.0282025e-08,146817270000000.0
21,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2036,2.0008708e-08,146817270000000.0
22,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2037,2.0478268e-08,146817270000000.0
23,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2038,2.1268669e-08,146817270000000.0
24,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2039,2.1736644e-08,146817270000000.0
25,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2040,2.163683e-08,146817270000000.0
26,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2041,2.1259114e-08,146817270000000.0
27,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2042,2.1626782e-08,146817270000000.0
28,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2043,2.184125e-08,146817270000000.0
29,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2044,2.2088164e-08,146817270000000.0
30,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2045,2.1808264e-08,146817270000000.0
31,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2046,2.3163302e-08,146817270000000.0
32,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2047,2.2653163e-08,146817270000000.0
33,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2048,2.3046944e-08,146817270000000.0
34,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2049,2.2810648e-08,146817270000000.0
35,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2050,2.3398421e-08,146817270000000.0
36,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2051,2.3730601e-08,146817270000000.0
37,npp,ssp585,kg m-2 s-1,mon,r1i1p2f1,CanESM5-CanOE,2052,2.3234676e-08,146817270000000.0
