,variable,experiment,units,frequency,ensemble,model,year,value,land_area
0,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1850,4.4340407e-09,147102100000000.0
1,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1851,4.70072e-09,147102100000000.0
2,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1852,4.580834e-09,147102100000000.0
3,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1853,4.596655e-09,147102100000000.0
4,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1854,4.459925e-09,147102100000000.0
5,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1855,4.4112274e-09,147102100000000.0
6,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1856,4.6251416e-09,147102100000000.0
7,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1857,4.526124e-09,147102100000000.0
8,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1858,4.569109e-09,147102100000000.0
9,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1859,4.624123e-09,147102100000000.0
10,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1860,4.6700634e-09,147102100000000.0
11,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1861,4.413397e-09,147102100000000.0
12,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1862,4.385116e-09,147102100000000.0
13,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1863,4.516056e-09,147102100000000.0
14,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1864,4.6735744e-09,147102100000000.0
15,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1865,4.665525e-09,147102100000000.0
16,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1866,4.5096518e-09,147102100000000.0
17,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1867,4.4246082e-09,147102100000000.0
18,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1868,4.596887e-09,147102100000000.0
19,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1869,4.53256e-09,147102100000000.0
20,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1870,4.54478e-09,147102100000000.0
21,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1871,4.4839576e-09,147102100000000.0
22,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1872,4.7430073e-09,147102100000000.0
23,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1873,4.4983364e-09,147102100000000.0
24,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1874,4.587663e-09,147102100000000.0
25,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1875,4.464022e-09,147102100000000.0
26,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1876,4.518486e-09,147102100000000.0
27,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1877,4.5484603e-09,147102100000000.0
28,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1878,4.5186854e-09,147102100000000.0
29,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1879,4.4971364e-09,147102100000000.0
30,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1880,4.4976924e-09,147102100000000.0
31,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1881,4.5828275e-09,147102100000000.0
32,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1882,4.7199387e-09,147102100000000.0
33,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1883,4.7049196e-09,147102100000000.0
34,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1884,4.5480957e-09,147102100000000.0
35,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1885,4.5284594e-09,147102100000000.0
36,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1886,4.546958e-09,147102100000000.0
37,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1887,4.530012e-09,147102100000000.0
38,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1888,4.319436e-09,147102100000000.0
39,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1889,4.480413e-09,147102100000000.0
40,npp,historical,kg m-2 s-1,mon,r9i1p1f1,MPI-ESM1-2-LR,1890,4.4930215e-09,147102100000000.0
